video_id,comment_id,video_title,channel_name,channel_id,author_name,author_channel_id,text,source_query,source_group,dataset_sources,author_handle,published_text,like_count_text,reply_count,author_handle_decoded,like_count,dataset_sources_lista,texto_original,emojis_extraidos,texto_limpio,idioma,longitud_palabras
OkXlHx0hx-8,UgxiEgXuexKPtHEwAQJ4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@jesusguzman2321,UCozFYHN0e_-vlQbX3wQGOug,Esa son la noticia de univision y Telemundo  no dan otra positiva al gobierno  ya lo estamos desenmascarando  su manipulación,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@jesusguzman2321,hace 1 día,5,2,/@jesusguzman2321,5,"['youtube_guatemala_comments.csv', 'youtube_guatemala_plus_comments.csv']",Esa son la noticia de univision y Telemundo  no dan otra positiva al gobierno  ya lo estamos desenmascarando  su manipulación,[],noticia univision telemundo dar positiva gobierno desenmascarar manipulación,es,8
OkXlHx0hx-8,UgxiEgXuexKPtHEwAQJ4AaABAg.Aa9HLCNywwKAa9OgyseDes,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@Ripped-Yoda,UCQMMuADgqWUOcJpLwHOzC-g,Bajo el crimen y la oferta de casas crecio en Texas…..lastima por tamto ilegal,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@Ripped-Yoda,hace 1 día, ,0,/@Ripped-Yoda,0,"['youtube_guatemala_comments.csv', 'youtube_guatemala_plus_comments.csv']",Bajo el crimen y la oferta de casas crecio en Texas.....lastima por tamto ilegal,[],bajo crimen oferta casa crecio texas lastima tamto ilegal,es,9
OkXlHx0hx-8,UgxiEgXuexKPtHEwAQJ4AaABAg.Aa9HLCNywwKAa9ZeEQh7n7,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@mariaalexander427,UC-QOpE7GOxlXcHZ8b7HbQKA,💯Correcto.  Unicoyote y Telementiras ya jartan con la misma novela y teatro todos los dias.,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@mariaalexander427,hace 1 día, ,0,/@mariaalexander427,0,"['youtube_guatemala_comments.csv', 'youtube_guatemala_plus_comments.csv']",💯Correcto.  Unicoyote y Telementiras ya jartan con la misma novela y teatro todos los dias.,['💯'],cien punto correcto unicoyote telementira jartar mismo novela teatrir dia,es,10
lj983NWyAQY,Ugxj76_NAyOnh_vsgMV4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@sabinamarinaguerra3248,UC0RpuMwkDKJYqgKHtsJRuWQ,Se ve moderna Y bella la ciudad de Guatemala .......Saludos desde Ecuador,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@sabinamarinaguerra3248,hace 7 años,113,1,/@sabinamarinaguerra3248,113,"['lj983NWyAQY_out_comments.csv', 'youtube_guatemala_plus_comments.csv']",Se ve moderna Y bella la ciudad de Guatemala .......Saludos desde Ecuador,[],ver moderno bello ciudad guatemala saludo ecuador,es,7
6W4u8sGEnGM,UgxkcFai5KbeHyhGbnF4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@JorgeMunoz-gd9et,UC-HeUTT6_g-VoiWds2a4H-w,Señor presidente enfoque se en combatir la delincuencia y usted será recordado como el mejor presidente de Guatemala,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@JorgeMunoz-gd9et,hace 6 días, ,0,/@JorgeMunoz-gd9et,0,"['youtube_guatemala_plus_comments.csv', 'youtube_lab_targets_small_comments.csv']",Señor presidente enfoque se en combatir la delincuencia y usted será recordado como el mejor presidente de Guatemala,[],señor presidente enfoque combatir delincuencia usted recordar mejor presidente guatemala,es,10
n8iP75gIpmw,Ugxl5bLZ1llR9fV0V0l4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@alfonsomorales2653,UC2Y_EHWQKevubk4vOEBBFxw,"Demos Like y comentemos en este tipo de contenido, asi mas gente se entera de estos tranzas 
Risa dá que pida que hanlen de lo que ""hace bien""..... Es su trabajo pedazo de M",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@alfonsomorales2653,hace 2 años,1,0,/@alfonsomorales2653,1,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']","Demos Like y comentemos en este tipo de contenido, asi mas gente se entera de estos tranzas  Risa dá que pida que hanlen de lo que ""hace bien""..... Es su trabajo pedazo de M",[],demo like coment tipo contenido asi mas gente entera tranzas risa dá pedir hanlar hacer bien trabajo pedazo,es,18
j43HgwYFKfk,UgxoLjEjkngSVGZvO1N4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@inge_vergueta,UCpsKOkt5iWTbenzeuq7dsmQ,👏👏👏👏👏👏,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@inge_vergueta,hace 1 año,2,0,/@inge_vergueta,2,"['j43HgwYFKfk_out_comments.csv', 'quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",👏👏👏👏👏👏,"['👏', '👏', '👏', '👏', '👏', '👏']",mano aplaudir mano aplaudir mano aplaudir mano aplaudir mano aplaudir mano aplaudir,indeterminado,12
n8iP75gIpmw,Ugxoc10_rBva4f6IW2N4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@TeresaLucero-b5o,UCwW2OFy95P7ZBkOPxWkpvYg,Que devuelvan el pisto ...,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@TeresaLucero-b5o,hace 2 años,1,0,/@TeresaLucero-b5o,1,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",Que devuelvan el pisto ...,[],devolver pisto,es,2
yLZS3JiEBg8,UgxovP0Yh3_qrKdrKrp4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@marioramirez299,UCwEe1RKlEv1UpNWmWYfSh4w,"Primera contradicción ¿Cómo le van a poner un conjunto de reglas a un ""libre mercado"". Al hacer la ley ya no será un libre mercado.

El problema no es la falta de ley. El problema es el sistema capitalista. No hay que darle tanta vuelta",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@marioramirez299,hace 2 años, ,0,/@marioramirez299,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']","Primera contradicción ¿Cómo le van a poner un conjunto de reglas a un ""libre mercado"". Al hacer la ley ya no será un libre mercado. El problema no es la falta de ley. El problema es el sistema capitalista. No hay que darle tanta vuelta",[],primero contradicción cómo ir poner conjunto regla libre mercado hacer ley libre mercado problema falta ley problema sistema capitalista dar él tanto vuelta,es,23
n8iP75gIpmw,UgxpFKbiejsVGSNIcTh4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@nestormendez6216,UCQtICyzWmhC5woCtbNgaSmg,Esa bancada Cabal y otros siguen en la terquedad de gastar en comida. A nadie le deben pagar su comida. A nadie. NADIE.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@nestormendez6216,hace 2 años, ,0,/@nestormendez6216,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",Esa bancada Cabal y otros siguen en la terquedad de gastar en comida. A nadie le deben pagar su comida. A nadie. NADIE.,[],bancado cabal seguir terquedad gastar comida nadie deber pagar comida nadie nadie,es,12
n8iP75gIpmw,UgxqEChOyWebtVaqy-V4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@cuabatzjj5924,UCDlr1VadSucIZgZ171pRBjQ,Soy yo vi Cua Batz,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@cuabatzjj5924,hace 2 años, ,0,/@cuabatzjj5924,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",Soy yo vi Cua Batz,[],ver cua batz,es,3
n8iP75gIpmw,UgxqSfWMWvqMX8tiC5x4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@fredymendez1786,UCHhHUjaMAZ8SiXdCUCj9DkQ,"me imagino que en los horarios que deberian de estar trabajando estan durmiendo por eso aparecen , dicen que trabajando pero es es solamente haciendo carnitas asadas y cerveciando.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@fredymendez1786,hace 2 años,2,0,/@fredymendez1786,2,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']","me imagino que en los horarios que deberian de estar trabajando estan durmiendo por eso aparecen , dicen que trabajando pero es es solamente haciendo carnitas asadas y cerveciando.",[],imaginar horario deberiar trabajar estar dormir aparecer decir trabajar solamente hacer carnita asada cerveciar,es,14
lj983NWyAQY,UgxrZBO3MtEqcgXAIEN4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@elenaluarca9377,UCxKR3RA8T-kxMgq_2WWhRcQ,"Que bueno que Guatemala sea una cuidad bonita y ojalá todos los proyectos sean realidad. Se los deseo con todo corazón de una salvadoreña que gusta mucho de la cuidad de Guatemala , donde me crie y viví por mucho tiempo y la considero mi segundo país, viva Guatemala y viva todo Centroamérica.",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@elenaluarca9377,hace 7 años,329,5,/@elenaluarca9377,329,"['lj983NWyAQY_out_comments.csv', 'youtube_guatemala_plus_comments.csv']","Que bueno que Guatemala sea una cuidad bonita y ojalá todos los proyectos sean realidad. Se los deseo con todo corazón de una salvadoreña que gusta mucho de la cuidad de Guatemala , donde me crie y viví por mucho tiempo y la considero mi segundo país, viva Guatemala y viva todo Centroamérica.",[],bueno guatemala cuidad bonito ojalá proyecto realidad desear corazón salvadoreño gustar cuidad guatemala crie viví tiempo considero segundo país vivo guatemala vivir centroamérico,es,23
3Nfp9h5avBI,UgxswojCyw1a0RuHVEp4AaABAg,"Noticiero en Directo 1 pm, 28 de Agosto de 2026",Noticiero Guatevisión 13 Hrs.,UCdSVqHGHzyMTXSafUHY-e-w,@alfonsowilian9157,UCJxJC56BSAX-ArD0NAb9qnQ,La persona encargada del ecosistema que ayude a este problema.,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@alfonsowilian9157,hace 22 horas, ,0,/@alfonsowilian9157,0,"['youtube_guatemala_comments.csv', 'youtube_guatemala_plus_comments.csv']",La persona encargada del ecosistema que ayude a este problema.,[],persona encargado ecosistema ayudar problema,es,5
lj983NWyAQY,UgxuO_1lX_-jTQfAzZx4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@rolandojuchuna484,UCqilIa8r7iek5sGYg_q6ofA,Sería  muy bueno construir el tren a nivel departamentales hacia la ciudad de Guatemala,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@rolandojuchuna484,hace 7 años,52,1,/@rolandojuchuna484,52,"['lj983NWyAQY_out_comments.csv', 'youtube_guatemala_plus_comments.csv']",Sería  muy bueno construir el tren a nivel departamentales hacia la ciudad de Guatemala,[],bueno construir tren nivel departamental hacia ciudad guatemala,es,8
3Nfp9h5avBI,UgxudaO35O8XcM9Wu4t4AaABAg,"Noticiero en Directo 1 pm, 28 de Agosto de 2026",Noticiero Guatevisión 13 Hrs.,UCdSVqHGHzyMTXSafUHY-e-w,@MiguelJordan-n3g,UCyor0Mmm0ivLX2jIdyGp84Q,Q  recuerdos esta dejando semiya se pierden armas del estado la delincuencia no reduse,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@MiguelJordan-n3g,hace 23 horas, ,0,/@MiguelJordan-n3g,0,"['youtube_guatemala_comments.csv', 'youtube_guatemala_plus_comments.csv']",Q  recuerdos esta dejando semiya se pierden armas del estado la delincuencia no reduse,[],recuerdo dejar semiya perder arma delincuencia reduse,es,7
j43HgwYFKfk,UgxvgdNqovIhqUZDxUx4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@carloslam5333,UCpe5jW3MIqkgTJ-PgkzvM6Q,Y los estudiantes de la usac que han echo?,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@carloslam5333,hace 1 año,1,0,/@carloslam5333,1,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",Y los estudiantes de la usac que han echo?,[],estudiante usac acer,es,3
n8iP75gIpmw,UgxvmbFNm6tYRX6yfLN4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@eusebiovasquez4385,UCz3gu01bmjNv0DpRq-K3XYg,Pero que trabajo ase este delincuente si sólo robar,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@eusebiovasquez4385,hace 2 años,1,0,/@eusebiovasquez4385,1,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",Pero que trabajo ase este delincuente si sólo robar,[],trabajar ar delincuente si sólo robar,es,6
j43HgwYFKfk,Ugxvt0tvqY4UlDS2hoh4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@jorgeaguilar-bq3uj,UCuXmOjxC-htcprLgeVXz6Tg,"FUERA MAZARIEGOS DE LA USAC, TÍTERE DEL PACTO DE CORRUPTOS!!!
Guatemala necesita que CICIG vuelva y reinicie la lucha anti corrupción, el pacto de corruptos encabezado por la fundación contra el terrorismo ya tiene cooptadas todas las instituciones de justicia, especialmente el MP. 👍⚖️",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@jorgeaguilar-bq3uj,hace 1 año,1,0,/@jorgeaguilar-bq3uj,1,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']","FUERA MAZARIEGOS DE LA USAC, TÍTERE DEL PACTO DE CORRUPTOS!!! Guatemala necesita que CICIG vuelva y reinicie la lucha anti corrupción, el pacto de corruptos encabezado por la fundación contra el terrorismo ya tiene cooptadas todas las instituciones de justicia, especialmente el MP. 👍⚖️","['👍', '⚖️']",mazariego usac títere pacto corrupto guatemala necesitar cicig volver reinicie lucha anti corrupción pacto corrupto encabezado fundación terrorismo cooptada todo institución justicia especialmente mp pulgar hacia arriba balanza,es,28
PjmxCj-a9Hg,UgxvxNmPMdRuRDptJQN4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@juandeleon9060,UCNIeXbV_mEwpa412h1aqUWw,Porque. No salen. Acombatir LA seguridad. En las calles. Acombatir LA corruption. Policiacas...,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@juandeleon9060,hace 1 año,2,0,/@juandeleon9060,2,"['PjmxCj-a9Hg_out_comments.csv', 'youtube_guatemala_plus_comments.csv']",Porque. No salen. Acombatir LA seguridad. En las calles. Acombatir LA corruption. Policiacas...,[],salir acombatir seguridad calle acombatir corruption policiaco,es,7
n8iP75gIpmw,Ugxw_1trnd8loD3302V4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@dantesarti4351,UCySYJU5kUh7X8gVt9la2ISA,"Porque no hacen sus reuniones de ''trabajo'' en el comedor de doña Chonita, como dijo giammattei, almuerzos de Q25.00 y pagados con sus sueldos.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@dantesarti4351,hace 1 año, ,0,/@dantesarti4351,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']","Porque no hacen sus reuniones de ''trabajo'' en el comedor de doña Chonita, como dijo giammattei, almuerzos de Q25.00 y pagados con sus sueldos.",[],hacer reunión trabajo comedor doña chonita decir giammattei almuerzo pagado sueldo,es,11
n8iP75gIpmw,UgxxNu7QTJHuAgFaEYN4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@virgiliogarcia3039,UCHTGCgY2l-DQJIvlA_cpa_Q,El pueblo ya estaba trankilo ya que segun decian les habian quitado el almuerzo a esos ladronasos pero me estoy dando cuenta que no el pueblo les estamos pagando un sueldo jugoso y todabia pagando sus comidas que desgracia que hase ese presidente del congreso y el del pais bernardo arebalo engañadores al pueblo que pasa Nery Ramos,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@virgiliogarcia3039,hace 2 años, ,0,/@virgiliogarcia3039,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",El pueblo ya estaba trankilo ya que segun decian les habian quitado el almuerzo a esos ladronasos pero me estoy dando cuenta que no el pueblo les estamos pagando un sueldo jugoso y todabia pagando sus comidas que desgracia que hase ese presidente del congreso y el del pais bernardo arebalo engañadores al pueblo que pasa Nery Ramos,[],pueblo trankilo segun deciar habiar quitar almuerzo ladronaso dar cuenta pueblo pagar sueldo jugoso todabio pagar comida desgraciar har presidente congreso pais bernardo arebalo engañador pueblo pasar nery rir,es,29
OkXlHx0hx-8,UgxxdDS3FUc53KWN3KF4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@BelkisRodriguezRamirez,UCPNXmbOBVeC4HS-xemvcPtQ,"Si alguien viene a mi casa sin invitación yo no lo dejo entrar y si entra a la fuerza se busca un problema,eso pasa con los inmigrantes que entraron ilegalmente.",guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@BelkisRodriguezRamirez,hace 1 día,2,3,/@BelkisRodriguezRamirez,2,"['youtube_guatemala_comments.csv', 'youtube_guatemala_plus_comments.csv']","Si alguien viene a mi casa sin invitación yo no lo dejo entrar y si entra a la fuerza se busca un problema,eso pasa con los inmigrantes que entraron ilegalmente.",[],si alguien venir casa invitación dejar entrar si entrar fuerza buscar problema pasar inmigrante entrar ilegalmente,es,16
n8iP75gIpmw,Ugxy4k7pO6jFtwyDyFp4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@mdelcid01,UCtUR3_CAiE7fCoZHM6cMfyQ,Rodas se le olvida que reciven un jugoso salario por el trabajo que hacen.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@mdelcid01,hace 2 años,10,0,/@mdelcid01,10,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",Rodas se le olvida que reciven un jugoso salario por el trabajo que hacen.,[],roda olvidar recivar jugoso salario trabajo hacer,es,7
WIUZtitfLRw,Ugxz9vnSvQJNt4YNbYV4AaABAg,Caminar en una ciudad hecha para carros,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@juliogutierrez492,UCGj2v6Gl5bN8NSrzJMXS-CA,El respeto paso peatonal no existe en ningún lado y las personas tienen que esquivar a los carros por qué no respetan y las motos se pasan en rojo se lo pasan llevando a uno,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@juliogutierrez492,hace 1 año, ,0,/@juliogutierrez492,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",El respeto paso peatonal no existe en ningún lado y las personas tienen que esquivar a los carros por qué no respetan y las motos se pasan en rojo se lo pasan llevando a uno,[],respeto paso peatonal existir ninguno lado persona esquivar carro respetar moto pasar rojo pasar llevar,es,15
yLZS3JiEBg8,UgxzETIqBajjXFTGd_R4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Alejandro00710,UCbrtvygfRT6QXqWDNrOf-cA,"Y solo con esta información nos damos con la realidad del CACIF y sus intereses, estamos jodidos si no hacemos algo.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@Alejandro00710,hace 2 años, ,0,/@Alejandro00710,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']","Y solo con esta información nos damos con la realidad del CACIF y sus intereses, estamos jodidos si no hacemos algo.",[],solo información dar realidad cacif interés jodido si hacer,es,9
n8iP75gIpmw,UgxzN9_I9vkDCdX_8dN4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@AndresMedina-v1s,UCOh6DaZC_x9HASnlRylEMfw,Si se reformarla ley de partidos políticos esos infelices jamás en la historia pondrian un pie En el congreso y muy probablemente terminarían en la carcel,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@AndresMedina-v1s,hace 2 años, ,0,/@AndresMedina-v1s,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",Si se reformarla ley de partidos políticos esos infelices jamás en la historia pondrian un pie En el congreso y muy probablemente terminarían en la carcel,[],si reformar él ley partido político infeliz jamás historia pondriar pie congreso probablemente terminarir carcel,es,15
n8iP75gIpmw,Ugy0LbKWrqUFhWPRoKN4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@elmorodriguez6978,UCL1MT278vSaQ83ZDkVWn1gw,"Que estos diputados no se rían y burlen del pueblo desnutrido y muriéndose de hambre. Llegará el momento y no será muy tarde para nosotros que los pusimos los tengamos que sacar de su caja de oro y cuando el pueblo se levante y los saque de su chiquero van a arrepentirse de lo mal de sus acciones. Así será para los miembros de la CC,MP,CONGRESO,CSJ,OJ y otros que han apañado las burlas al pueblo. 48 cantones también vendrán a salvar al pueblo. Estamos artos de tanta corrupción.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@elmorodriguez6978,hace 2 años,20,0,/@elmorodriguez6978,20,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']","Que estos diputados no se rían y burlen del pueblo desnutrido y muriéndose de hambre. Llegará el momento y no será muy tarde para nosotros que los pusimos los tengamos que sacar de su caja de oro y cuando el pueblo se levante y los saque de su chiquero van a arrepentirse de lo mal de sus acciones. Así será para los miembros de la CC,MP,CONGRESO,CSJ,OJ y otros que han apañado las burlas al pueblo. 48 cantones también vendrán a salvar al pueblo. Estamos artos de tanta corrupción.",[],diputado rir burlen pueblo desnutrido morir él hambre llegar momento tarde poner sacar caja oro pueblo levantar saque chiquero ir arrepentir él mal acción así miembro cc mp congreso csj oj apañar burla pueblo cantón venir salvar pueblo arto tanto corrupción,es,41
n8iP75gIpmw,Ugy0LbKWrqUFhWPRoKN4AaABAg.A7epXgDRFjZA7f-Z-rKQOV,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@luisparedes-pw6qt,UC8G5cJONY8L9voMyBW8Eoug,Ni en su casa habían comido esas viandas. Son unos sinverguenzas,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@luisparedes-pw6qt,hace 2 años, ,0,/@luisparedes-pw6qt,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",Ni en su casa habían comido esas viandas. Son unos sinverguenzas,[],casa comer vianda sinverguenza,es,4
n8iP75gIpmw,Ugy0dVAcWghuyCdAVS54AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@LuisCastillo-oz4df,UC7VUuJr9cGh845CmTvf7TlQ,Está bien que se Arten asta ya no y los más pobres  muriendo de hambre pero si dices comes fuera de la hora es tu problema para que la  huesiaste pues,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@LuisCastillo-oz4df,hace 2 años,1,0,/@LuisCastillo-oz4df,1,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",Está bien que se Arten asta ya no y los más pobres  muriendo de hambre pero si dices comes fuera de la hora es tu problema para que la  huesiaste pues,[],bien artir asta pobre morir hambre si decir com hora problema huesiaste pues,es,13
n8iP75gIpmw,Ugy1neHHTJYO0umhgLt4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@diegoalejandrolopezmendez205,UCFhxtoeARHPnXXPcDrOU3Xg,"Yo trabajé en joya negra 
Sandra jovel también llega mucho 
Y el profe Luis Fernando tena",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@diegoalejandrolopezmendez205,hace 2 años,2,0,/@diegoalejandrolopezmendez205,2,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",Yo trabajé en joya negra  Sandra jovel también llega mucho  Y el profe Luis Fernando tena,[],trabajer joya negro sandro jovel llegar profe luis fernando tena,es,10
n8iP75gIpmw,Ugy2FaeBadbmVJj7F714AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@carlossoto3252,UCAlzM_N6xBlMYmM8EBzX86Q,"😂Que disculpe el diputado Rodas. Cuando uno decide trabajar o ser trabajador del Estado y ser un funcionario de ese nivel no hay horarios. Si no le gusta y no está contento que renuncié. Los diputados son unos abusivos y son mediocres. Tantos asesores, para que? Lo que dice éste diputado es estúpido. Su trabajo  debe ser para el pueblo. Y comparto la investigación respecto a esto. Estos diputados cómo corderitos asistieron a la orden de la Fiscal del MP.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@carlossoto3252,hace 2 años,3,0,/@carlossoto3252,3,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']","😂Que disculpe el diputado Rodas. Cuando uno decide trabajar o ser trabajador del Estado y ser un funcionario de ese nivel no hay horarios. Si no le gusta y no está contento que renuncié. Los diputados son unos abusivos y son mediocres. Tantos asesores, para que? Lo que dice éste diputado es estúpido. Su trabajo  debe ser para el pueblo. Y comparto la investigación respecto a esto. Estos diputados cómo corderitos asistieron a la orden de la Fiscal del MP.",['😂'],cara llorar risa disculpar diputado roda decidir trabajar ser trabajador ser funcionario nivel horario si gustar contento renuncier diputado abusivo mediocre tanto asesor decir este diputado estúpir trabajo deber ser pueblo compartir investigación respecto diputado cómo corderito asistir orden fiscal mp,es,41
